mmsi,width,length,draught,obstime,longitude,latitude,sog,cog,WaterDepth,typecargo,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T04:53:15Z,103.7390717,1.270743333,0,195.8,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T04:56:16Z,103.7390733,1.270736667,0,54.2,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T04:59:16Z,103.7390867,1.270748333,0,54.2,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:02:16Z,103.7390683,1.270741667,0,95.1,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:11:15Z,103.73906,1.270741667,0,89.1,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:17:16Z,103.7390783,1.270743333,0.1,69,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:23:16Z,103.7390683,1.270726667,0,116,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:29:16Z,103.73906,1.270728333,0,74.4,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:35:16Z,103.73905,1.27073,0,117.5,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:41:16Z,103.73907,1.270735,0,101.7,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:47:16Z,103.7390883,1.270743333,0,110.3,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:50:16Z,103.7390733,1.27073,0,133.7,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:56:16Z,103.7390783,1.270736667,0,166.7,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T05:59:15Z,103.739055,1.270726667,0,133.3,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:05:15Z,103.7390517,1.270731667,0.1,123.9,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:11:16Z,103.73906,1.27069,0.1,169.2,11.9333,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:17:13Z,103.7390133,1.269951667,3.1,187.1,15.9847,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:18:13Z,103.7391733,1.268993333,3.4,155.7,17.5607,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:19:16Z,103.739655,1.26842,2.4,122.9,19.3473,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:21:03Z,103.7412317,1.267866667,4.2,103.1,18.1448,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:22:03Z,103.7424767,1.267765,4.9,89.5,21.3121,22,,,,,,,,,,,,,,,,
566172000,18,97,5,2023-03-19T06:23:03Z,103.743945,1.267823333,5.6,86.4,20.9576,22,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:42:08Z,103.7412583,1.269795,9,203.4,19.6668,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:43:08Z,103.73971,1.267803333,9.3,225.4,21.2323,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:44:28Z,103.7372883,1.265353333,9.4,226,20.1171,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:45:28Z,103.735445,1.263481667,9.4,225.4,19.3446,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:46:28Z,103.7334617,1.261755,9.3,231.1,27.6679,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:47:38Z,103.7313133,1.259745,9,227.4,19.7888,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:48:38Z,103.7294167,1.258113333,9.1,230.8,19.4484,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-01T04:49:38Z,103.7273317,1.256695,9,241.2,18.0483,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:17:50Z,103.72589,1.258083333,11.2,58.7,17.8098,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:18:50Z,103.7285367,1.259801667,11.4,56.6,16.9829,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:19:50Z,103.7311283,1.261643333,11.2,54.4,21.1612,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:20:50Z,103.733555,1.263526667,10.9,51.1,17.1922,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:22:01Z,103.7362233,1.2658,10.1,46.4,21.4256,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:23:20Z,103.7387933,1.268421667,10.1,44.8,18.2737,70,,,,,,,,,,,,,,,,
566185000,10,29,0,2023-03-17T11:24:38Z,103.741245,1.271151667,9.8,37.2,17.6874,70,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:28:32Z,103.7275117,1.255336667,6.6,52.8,20.2123,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:29:32Z,103.72866,1.256743333,6.5,36.3,17.9248,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:30:32Z,103.729935,1.25813,6.8,47.2,17.8776,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:31:32Z,103.731485,1.259168333,6.7,61.2,17.8449,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:32:32Z,103.7331617,1.26009,6.7,58,19.0103,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:33:52Z,103.7346017,1.261915,6.1,28.6,26.0184,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:36:52Z,103.7379183,1.265921667,6.3,35.1,19.6384,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:38:12Z,103.7393817,1.267616667,6.1,43.4,21.2441,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-02T15:39:52Z,103.7411933,1.26979,5.8,44.9,19.6668,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:18:52Z,103.7397067,1.269915,7.3,225.2,17.7853,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:19:52Z,103.7381983,1.268426667,7.6,223.8,18.1327,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:21:12Z,103.7362533,1.26636,7.5,220.7,21.8902,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:22:32Z,103.7344083,1.264168333,7.8,220.4,16.5127,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:24:32Z,103.7313583,1.260915,8.2,229.9,20.5177,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-04T04:26:32Z,103.7276433,1.258131667,8.4,234.6,17.9073,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:41:02Z,103.74058,1.271028333,6.9,223.5,17.7081,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:42:02Z,103.7392167,1.26961,7.1,224.7,16.2694,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:43:11Z,103.7375767,1.267951667,7.3,224.6,18.5839,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:44:11Z,103.7361917,1.266403333,7.4,221.5,21.8902,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:45:51Z,103.7338467,1.263726667,7.7,221,17.0857,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:46:51Z,103.7322483,1.262331667,7.7,232.1,18.8379,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:47:51Z,103.7305067,1.261013333,7.8,232.8,22.2055,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:48:51Z,103.7287117,1.259705,8,234.4,16.8129,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-05T08:49:51Z,103.7268667,1.25843,8,235.2,17.417,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T00:58:20Z,103.740745,1.270418333,8,217.6,19.1696,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T00:59:29Z,103.739065,1.268406667,8.2,221.6,18.8515,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:00:29Z,103.7374533,1.266725,8.3,222.5,19.9637,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:01:29Z,103.7359033,1.265006667,8.3,224,20.5559,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:03:20Z,103.7327917,1.262003333,8.4,228.8,18.6964,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:04:20Z,103.7309467,1.260545,8.6,233.6,22.488,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:05:20Z,103.7289767,1.259193333,8.6,237,17.0769,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T01:06:29Z,103.726695,1.257633333,8.6,234,17.9169,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:09:20Z,103.7263133,1.258101667,5.4,73.7,17.5084,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:10:20Z,103.7277067,1.258691667,5.4,66.2,17.6636,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:11:49Z,103.7297683,1.259633333,5.4,59.9,16.4886,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:12:49Z,103.7309383,1.260595,5.5,44.2,22.488,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:13:49Z,103.7318817,1.261825,5.5,36.7,17.5019,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:14:49Z,103.7329117,1.26299,5.6,41.6,18.9386,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:15:49Z,103.73409,1.264055,5.6,49.2,16.6582,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:16:59Z,103.7353767,1.265366667,5.8,43.9,19.0069,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:17:59Z,103.7363717,1.266553333,5.6,40.7,21.8902,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:19:09Z,103.7375583,1.26792,5.6,39.8,18.5839,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:20:09Z,103.73861,1.269111667,5.7,43.2,17.5559,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:21:30Z,103.7401667,1.270596667,5.8,44.4,18.0768,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T02:22:30Z,103.7412117,1.27183,5.8,36.1,18.0959,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:13:50Z,103.7404067,1.270791667,7.5,222.9,17.2353,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:15:30Z,103.7378033,1.268281667,7.9,224.6,18.0536,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:16:30Z,103.73633,1.266643333,7.8,222.8,22.0584,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:17:30Z,103.73478,1.265083333,7.9,221.5,19.8729,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:18:39Z,103.7331433,1.263143333,8,222.2,18.2188,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:19:40Z,103.7314667,1.261596667,8.2,230.4,17.9616,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:21:40Z,103.7276033,1.258955,8.6,236.6,16.9334,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-08T07:22:40Z,103.7255717,1.257706667,8.5,241,18.3412,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:15:59Z,103.7407633,1.270608333,7,220,19.1696,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:16:59Z,103.7394867,1.269091667,7.1,218.7,17.1254,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:17:59Z,103.7382417,1.26754,7.1,221.2,19.4616,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:18:59Z,103.7369133,1.26605,7.1,222.6,20.3002,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:20:29Z,103.7348417,1.26391,7.1,225.9,16.9741,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:21:29Z,103.73338,1.262513333,7.3,224.6,20.2405,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:22:40Z,103.731705,1.26075,7.3,225.6,19.1957,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:23:40Z,103.7300483,1.259541667,7.3,237.8,17.7745,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:24:40Z,103.7282817,1.258415,7.5,235.4,17.2368,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-14T13:25:41Z,103.7265567,1.257193333,7.5,235.2,18.946,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:03:40Z,103.7392617,1.268541667,7.1,224,18.4227,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:04:41Z,103.7379,1.26713,7.1,223.6,19.2148,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:05:50Z,103.7364133,1.265361667,7,215.4,20.9136,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:06:59Z,103.73497,1.263613333,6.9,222.6,17.9592,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:08:10Z,103.7334817,1.262018333,6.6,223.1,24.4157,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:09:10Z,103.7322233,1.260681667,6.4,225.5,19.8685,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:10:10Z,103.730985,1.259353333,6.4,224.6,17.9961,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:11:10Z,103.7297383,1.258076667,6.3,225,18.4391,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T11:12:40Z,103.7278017,1.256233333,6.3,225.8,17.7377,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:18:41Z,103.7261117,1.256728333,5,57.7,20.0914,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:19:43Z,103.7273033,1.257466667,5,56.6,17.8134,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:20:50Z,103.7286683,1.25835,4.9,56.5,18.6386,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:21:50Z,103.7297483,1.25923,4.9,47.7,17.8605,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:22:50Z,103.73075,1.260178333,5,46.3,22.607,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:23:50Z,103.7317533,1.261168333,5.1,48.4,18.93,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:24:50Z,103.732775,1.262126667,5.1,44.7,18.6964,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:26:01Z,103.73396,1.26341,5.3,42.2,17.2037,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:27:31Z,103.7354283,1.265063333,5.4,47.2,19.7266,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:28:50Z,103.7369583,1.266411667,5.6,49.7,19.9577,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:30:09Z,103.73843,1.267886667,5.6,42.5,19.6575,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:31:09Z,103.7394483,1.26909,5.6,38.9,17.1254,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-15T16:32:09Z,103.7404417,1.270293333,5.6,36.5,19.2783,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:02:30Z,103.7414533,1.2712,7.1,219.4,17.6874,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:03:40Z,103.73983,1.269503333,7.3,227.1,17.2104,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:04:40Z,103.738385,1.268026667,7.5,224.7,19.6137,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:05:50Z,103.7366867,1.266236667,7.6,220.3,21.2777,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:06:50Z,103.7353,1.264585,7.9,220.6,20.1468,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:07:50Z,103.7338417,1.262886667,8,219.8,17.9201,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:08:50Z,103.7323117,1.261296667,8,227.6,17.9732,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:09:50Z,103.7305883,1.25986,8.1,230.8,18.8772,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:10:50Z,103.7287583,1.258493333,8.2,236.2,17.3978,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-16T02:11:50Z,103.7268333,1.257221667,8.3,233,17.8448,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:47:55Z,103.7287533,1.2564,8.6,44.6,17.5983,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:48:55Z,103.7304067,1.25815,8.6,42,17.7481,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:50:05Z,103.7323283,1.26024,8.6,42.1,20.8302,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:51:05Z,103.7338767,1.261986667,8.2,37.7,25.5791,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:52:05Z,103.735455,1.263718333,8.3,40.4,19.5541,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:53:44Z,103.7375617,1.26668,7.4,36.2,19.6023,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:54:44Z,103.7387317,1.268358333,7.1,33,18.8293,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:55:44Z,103.7398133,1.270013333,6.9,33.1,17.8778,99,,,,,,,,,,,,,,,,
566188000,10,29,3,2023-03-18T12:56:44Z,103.7409133,1.271465,6.4,39.9,17.9414,99,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:47:20Z,103.7455133,1.265408333,8.6,254.2,25.4371,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:48:20Z,103.7433,1.264483333,8.6,243.5,20.0005,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:49:29Z,103.74084,1.263188333,8.8,240.1,20.6541,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:50:29Z,103.7387733,1.261836667,8.8,235.6,19.9541,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:51:29Z,103.73674,1.260388333,8.7,234.1,25.9823,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:53:09Z,103.7334333,1.258221667,8.3,238.6,19.6138,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:54:18Z,103.7311533,1.256783333,8.3,238.5,18.954,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-15T01:55:18Z,103.72922,1.255516667,8.3,236.7,17.1928,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:21:13Z,103.7455733,1.265176667,8.8,247.6,24.7573,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:22:13Z,103.7432333,1.26424,9.2,248,20.0005,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:23:13Z,103.74092,1.263135,9.3,242.4,20.6122,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:24:13Z,103.73874,1.261861667,9.3,241.5,19.9541,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:25:23Z,103.7360533,1.260453333,9.3,239.9,24.2601,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:26:24Z,103.7337733,1.25901,9.6,233.1,19.9956,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:27:24Z,103.7316933,1.257346667,9.6,233,19.6331,80,,,,,,,,,,,,,,,,
566192000,15,94,6,2023-03-17T23:28:24Z,103.7295133,1.255756667,9.6,234.7,16.4838,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:17:48Z,103.7463217,1.266031667,6,245.3,27.194,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:18:48Z,103.7448717,1.265266667,5.9,242.4,22.5352,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:19:48Z,103.7434333,1.264486667,5.9,240.2,20.0005,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:21:29Z,103.7410767,1.263086667,5.8,237.2,20.6122,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:22:39Z,103.73952,1.26204,5.8,235.1,20.6676,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:23:47Z,103.738045,1.260923333,5.8,232.7,22.1467,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:24:47Z,103.7367417,1.259953333,5.8,234.5,21.6871,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:25:47Z,103.7354533,1.259011667,5.8,233.7,20.5883,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:27:29Z,103.7331833,1.257491667,5.8,237.9,21.072,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:28:29Z,103.7318233,1.25662,5.8,238.6,20.4729,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:29:29Z,103.7304383,1.25578,5.8,238.7,17.0367,80,,,,,,,,,,,,,,,,
566209000,16,89,4,2023-03-13T00:30:29Z,103.7290417,1.25498,5.8,240.2,17.451,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:44:56Z,103.7458683,1.266305,6.7,246.6,27.1222,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:45:56Z,103.7442317,1.265351667,6.8,238.2,20.7612,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:46:56Z,103.7426,1.264353333,6.8,238.3,20.0357,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:48:56Z,103.7393817,1.262256667,6.9,235.7,20.2029,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:49:56Z,103.7377717,1.26117,6.9,236.9,24.7936,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:50:56Z,103.7361,1.260125,7,238.8,23.2107,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:51:56Z,103.734405,1.259143333,7,240.3,20.2946,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:52:57Z,103.7327767,1.258083333,7,235.7,19.0621,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:54:55Z,103.7295017,1.25593,7,238.9,16.4751,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-12T08:55:56Z,103.727815,1.254936667,7,241.5,18.6842,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:47:36Z,103.7452617,1.265985,5.7,244.3,25.1753,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:48:36Z,103.7438167,1.2653,5.7,243.3,20.2259,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:49:36Z,103.7423917,1.26462,5.6,243.6,20.041,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:50:36Z,103.740965,1.263948333,5.7,244.6,20.5443,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:51:36Z,103.739545,1.263235,5.7,237.8,21.6867,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:53:26Z,103.7371417,1.261675,5.5,234.9,28.7687,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:54:27Z,103.73582,1.260805,5.5,236.1,26.1013,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:55:27Z,103.734445,1.260176667,5.4,249.2,20.0756,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:56:27Z,103.7330017,1.25962,5.5,249.5,20.2762,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:57:27Z,103.7315667,1.259071667,5.5,250.7,18.0151,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T08:59:29Z,103.7287583,1.257975,5.3,248.3,19.2582,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T09:00:36Z,103.7271883,1.257278333,5.2,241.4,17.5844,80,,,,,,,,,,,,,,,,
566210000,17,92,7,2023-03-16T09:01:36Z,103.72594,1.25646,5.3,234.7,20.6502,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:11:20Z,103.74245,1.269033333,7.4,209,21.0923,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:12:29Z,103.7408,1.2672,7.7,227,18.5521,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:13:29Z,103.7388167,1.265666667,7.9,232,20.6587,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:14:40Z,103.7370667,1.264133333,8.1,228,23.3487,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:15:40Z,103.7354667,1.262566667,8.1,225,22.3208,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:16:50Z,103.7335,1.260766667,8.1,228,20.487,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:17:50Z,103.7317333,1.259266667,8.2,232,18.0156,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-07T00:18:50Z,103.7299,1.257933333,8.3,235,17.8776,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:07:26Z,103.7469333,1.264616667,6.9,247,22.711,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:08:26Z,103.74515,1.263866667,7,248,21.1377,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:09:36Z,103.7429833,1.262933333,6.9,244,19.9825,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:10:36Z,103.7412833,1.262016667,6.9,242,20.0088,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:11:36Z,103.7396,1.261116667,7,242,23.9819,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:13:25Z,103.7365,1.2594,7.1,242,23.5923,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:14:26Z,103.7347167,1.25855,7.1,244,21.0354,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:15:26Z,103.7329333,1.257583333,7.2,242,21.072,80,,,,,,,,,,,,,,,,
566218000,15,86,5,2023-03-10T17:16:36Z,103.7308667,1.256433333,7.2,240,18.0847,80,,,,,,,,,,,,,,,,
